,ASVno,totalcount,Rel.abun,taxonomy,Genera
ASV_2745,ASV_2745,43,0.002801214,Fungi;Basidiomycota;Malasseziomycetes;Malasseziales;Malasseziaceae;Malassezia;Malassezia globosa ,Fungi;Basidiomycota;Malasseziomycetes;Malasseziales;Malasseziaceae;Malassezia
ASV_2746,ASV_2746,43,0.002801214,Fungi;Ascomycota;Lecanoromycetes;Lecanorales;Ramalinaceae;Bacidina;Bacidina ramea ,Fungi;Ascomycota;Lecanoromycetes;Lecanorales;Ramalinaceae;Bacidina
ASV_2747,ASV_2747,43,0.002801214,Fungi;Ascomycota;Leotiomycetes;Helotiales;;;,Fungi;Ascomycota;Leotiomycetes;Helotiales;;
ASV_2748,ASV_2748,43,0.002801214,Fungi;Ascomycota;Dothideomycetes;Dothideales;Dothideaceae;Scleroconidioma;,Fungi;Ascomycota;Dothideomycetes;Dothideales;Dothideaceae;Scleroconidioma
ASV_2749,ASV_2749,43,0.002801214,Fungi;Ascomycota;Eurotiomycetes;Chaetothyriales;;Phaeoannellomyces;,Fungi;Ascomycota;Eurotiomycetes;Chaetothyriales;;Phaeoannellomyces
ASV_2750,ASV_2750,43,0.002801214,Fungi;Ascomycota;Dothideomycetes;Capnodiales;Cladosporiaceae;Verrucocladosporium;Verrucocladosporium visseri ,Fungi;Ascomycota;Dothideomycetes;Capnodiales;Cladosporiaceae;Verrucocladosporium
ASV_2751,ASV_2751,43,0.002801214,Fungi;Ascomycota;Sordariomycetes;Hypocreales;;;,Fungi;Ascomycota;Sordariomycetes;Hypocreales;;
ASV_2752,ASV_2752,43,0.002801214,Fungi;Ascomycota;Eurotiomycetes;Eurotiales;Aspergillaceae;Penicillium;,Fungi;Ascomycota;Eurotiomycetes;Eurotiales;Aspergillaceae;Penicillium
ASV_2753,ASV_2753,43,0.002801214,Fungi;Basidiomycota;Tremellomycetes;Tremellales;Bulleribasidiaceae;Vishniacozyma;,Fungi;Basidiomycota;Tremellomycetes;Tremellales;Bulleribasidiaceae;Vishniacozyma
ASV_2754,ASV_2754,43,0.002801214,Fungi;Ascomycota;Dothideomycetes;Mycosphaerellales;Mycosphaerellaceae;;,Fungi;Ascomycota;Dothideomycetes;Mycosphaerellales;Mycosphaerellaceae;
ASV_2755,ASV_2755,43,0.002801214,Fungi;Ascomycota;Dothideomycetes;Capnodiales;Neodevriesiaceae;;,Fungi;Ascomycota;Dothideomycetes;Capnodiales;Neodevriesiaceae;
ASV_2756,ASV_2756,43,0.002801214,Fungi;Ascomycota;Dothideomycetes;Acrospermales;Acrospermaceae;Acrospermum;,Fungi;Ascomycota;Dothideomycetes;Acrospermales;Acrospermaceae;Acrospermum
ASV_2757,ASV_2757,43,0.002801214,Fungi;Ascomycota;Taphrinomycetes;Taphrinales;Taphrinaceae;Taphrina;Taphrina inositophila ,Fungi;Ascomycota;Taphrinomycetes;Taphrinales;Taphrinaceae;Taphrina
ASV_2758,ASV_2758,43,0.002801214,Fungi;Ascomycota;Dothideomycetes;Dothideales;Zalariaceae;Zalaria;,Fungi;Ascomycota;Dothideomycetes;Dothideales;Zalariaceae;Zalaria
ASV_2759,ASV_2759,43,0.002801214,Fungi;Ascomycota;Sordariomycetes;Hypocreales;Cordycipitaceae;Leptobacillium;,Fungi;Ascomycota;Sordariomycetes;Hypocreales;Cordycipitaceae;Leptobacillium
ASV_2762,ASV_2762,42,0.002736069,Fungi;Basidiomycota;Agaricomycetes;Agaricales;Pterulaceae;Pterula;,Fungi;Basidiomycota;Agaricomycetes;Agaricales;Pterulaceae;Pterula
ASV_2764,ASV_2764,42,0.002736069,Fungi;;;;;;,Fungi;;;;;
ASV_2765,ASV_2765,42,0.002736069,Fungi;Ascomycota;Dothideomycetes;Pleosporales;Phaeosphaeriaceae;Paraphoma;Paraphoma radicina ,Fungi;Ascomycota;Dothideomycetes;Pleosporales;Phaeosphaeriaceae;Paraphoma
ASV_2766,ASV_2766,42,0.002736069,Fungi;Ascomycota;Orbiliomycetes;Orbiliales;Orbiliaceae;;,Fungi;Ascomycota;Orbiliomycetes;Orbiliales;Orbiliaceae;
ASV_2767,ASV_2767,42,0.002736069,Fungi;Ascomycota;Dothideomycetes;Acrospermales;Acrospermaceae;Acrospermum;,Fungi;Ascomycota;Dothideomycetes;Acrospermales;Acrospermaceae;Acrospermum
ASV_2768,ASV_2768,42,0.002736069,Fungi;Ascomycota;Dothideomycetes;Capnodiales;Cladosporiaceae;Verrucocladosporium;Verrucocladosporium visseri ,Fungi;Ascomycota;Dothideomycetes;Capnodiales;Cladosporiaceae;Verrucocladosporium
ASV_2769,ASV_2769,42,0.002736069,Fungi;Ascomycota;Leotiomycetes;Helotiales;;;,Fungi;Ascomycota;Leotiomycetes;Helotiales;;
ASV_2770,ASV_2770,42,0.002736069,Fungi;Ascomycota;Leotiomycetes;Helotiales;Myxotrichaceae;Oidiodendron;,Fungi;Ascomycota;Leotiomycetes;Helotiales;Myxotrichaceae;Oidiodendron
ASV_2771,ASV_2771,42,0.002736069,Fungi;Ascomycota;Dothideomycetes;Pleosporales;Pleosporaceae;Alternaria;Alternaria subcucurbitae ,Fungi;Ascomycota;Dothideomycetes;Pleosporales;Pleosporaceae;Alternaria
ASV_2772,ASV_2772,42,0.002736069,Fungi;Ascomycota;;;;;,Fungi;Ascomycota;;;;
ASV_2773,ASV_2773,42,0.002736069,Fungi;Ascomycota;Sordariomycetes;Hypocreales;Hypocreaceae;Monocillium;,Fungi;Ascomycota;Sordariomycetes;Hypocreales;Hypocreaceae;Monocillium
ASV_2774,ASV_2774,42,0.002736069,Fungi;;;;;;,Fungi;;;;;
ASV_2776,ASV_2776,42,0.002736069,Fungi;Ascomycota;Eurotiomycetes;Chaetothyriales;Herpotrichiellaceae;Cladophialophora;,Fungi;Ascomycota;Eurotiomycetes;Chaetothyriales;Herpotrichiellaceae;Cladophialophora
ASV_2777,ASV_2777,42,0.002736069,Fungi;Ascomycota;Sordariomycetes;Hypocreales;;;,Fungi;Ascomycota;Sordariomycetes;Hypocreales;;
ASV_2778,ASV_2778,42,0.002736069,Fungi;Ascomycota;Sordariomycetes;Glomerellales;Plectosphaerellaceae;Plectosphaerella;Plectosphaerella sinensis ,Fungi;Ascomycota;Sordariomycetes;Glomerellales;Plectosphaerellaceae;Plectosphaerella
ASV_2779,ASV_2779,42,0.002736069,Fungi;Basidiomycota;Agaricomycetes;Cantharellales;Ceratobasidiaceae;Ceratobasidium;,Fungi;Basidiomycota;Agaricomycetes;Cantharellales;Ceratobasidiaceae;Ceratobasidium
ASV_2780,ASV_2780,42,0.002736069,Fungi;Basidiomycota;Agaricomycetes;Trechisporales;;;,Fungi;Basidiomycota;Agaricomycetes;Trechisporales;;
ASV_2781,ASV_2781,42,0.002736069,Fungi;Ascomycota;Eurotiomycetes;Chaetothyriales;Trichomeriaceae;Knufia;,Fungi;Ascomycota;Eurotiomycetes;Chaetothyriales;Trichomeriaceae;Knufia
ASV_2782,ASV_2782,41,0.002670925,Fungi;Ascomycota;Sordariomycetes;;;;,Fungi;Ascomycota;Sordariomycetes;;;
ASV_2784,ASV_2784,41,0.002670925,Fungi;Basidiomycota;Malasseziomycetes;Malasseziales;Malasseziaceae;Malassezia;Malassezia restricta ,Fungi;Basidiomycota;Malasseziomycetes;Malasseziales;Malasseziaceae;Malassezia
ASV_2785,ASV_2785,41,0.002670925,Fungi;;;;;;,Fungi;;;;;
ASV_2786,ASV_2786,41,0.002670925,Fungi;Ascomycota;Eurotiomycetes;Sclerococcales;Sclerococcaceae;Sclerococcum;,Fungi;Ascomycota;Eurotiomycetes;Sclerococcales;Sclerococcaceae;Sclerococcum
ASV_2787,ASV_2787,41,0.002670925,Fungi;Basidiomycota;Agaricomycetes;;;;,Fungi;Basidiomycota;Agaricomycetes;;;
ASV_2790,ASV_2790,41,0.002670925,Fungi;Basidiomycota;Microbotryomycetes;;;Curvibasidium;Curvibasidium nothofagi ,Fungi;Basidiomycota;Microbotryomycetes;;;Curvibasidium
ASV_2791,ASV_2791,41,0.002670925,Fungi;Ascomycota;;;;;,Fungi;Ascomycota;;;;
ASV_2792,ASV_2792,41,0.002670925,Fungi;Ascomycota;;;;;,Fungi;Ascomycota;;;;
ASV_2793,ASV_2793,41,0.002670925,Fungi;Cladosporium cladosporioides ;;;;;,Fungi;Cladosporium cladosporioides ;;;;
ASV_2794,ASV_2794,41,0.002670925,Fungi;Ascomycota;;;;;,Fungi;Ascomycota;;;;
ASV_2795,ASV_2795,41,0.002670925,Fungi;Ascomycota;Sordariomycetes;;;;,Fungi;Ascomycota;Sordariomycetes;;;
ASV_2796,ASV_2796,41,0.002670925,Fungi;Ascomycota;Leotiomycetes;Helotiales;Hyaloscyphaceae;;,Fungi;Ascomycota;Leotiomycetes;Helotiales;Hyaloscyphaceae;
ASV_2798,ASV_2798,40,0.00260578,Fungi;Ascomycota;Dothideomycetes;Pleosporales;Didymellaceae;Paraboeremia;Paraboeremia selaginellae ,Fungi;Ascomycota;Dothideomycetes;Pleosporales;Didymellaceae;Paraboeremia
ASV_2799,ASV_2799,40,0.00260578,Fungi;Ascomycota;Dothideomycetes;Pleosporales;Didymosphaeriaceae;Montagnula;,Fungi;Ascomycota;Dothideomycetes;Pleosporales;Didymosphaeriaceae;Montagnula
ASV_2800,ASV_2800,40,0.00260578,Fungi;Ascomycota;Sordariomycetes;Hypocreales;Nectriaceae;;,Fungi;Ascomycota;Sordariomycetes;Hypocreales;Nectriaceae;
ASV_2801,ASV_2801,40,0.00260578,Fungi;Basidiomycota;Cystobasidiomycetes;;Buckleyzymaceae;Buckleyzyma;,Fungi;Basidiomycota;Cystobasidiomycetes;;Buckleyzymaceae;Buckleyzyma
ASV_2802,ASV_2802,40,0.00260578,Fungi;Ascomycota;Eurotiomycetes;Chaetothyriales;Herpotrichiellaceae;;,Fungi;Ascomycota;Eurotiomycetes;Chaetothyriales;Herpotrichiellaceae;
ASV_2803,ASV_2803,40,0.00260578,Fungi;Basidiomycota;Tremellomycetes;Filobasidiales;Filobasidiaceae;Filobasidium;Filobasidium globosporum ,Fungi;Basidiomycota;Tremellomycetes;Filobasidiales;Filobasidiaceae;Filobasidium
ASV_2804,ASV_2804,40,0.00260578,Fungi;Rozellomycota;;Gs11;;;,Fungi;Rozellomycota;;Gs11;;
ASV_2805,ASV_2805,40,0.00260578,Fungi;Ascomycota;;;;;,Fungi;Ascomycota;;;;
ASV_2806,ASV_2806,40,0.00260578,Fungi;Ascomycota;Eurotiomycetes;Chaetothyriales;Herpotrichiellaceae;Capronia;,Fungi;Ascomycota;Eurotiomycetes;Chaetothyriales;Herpotrichiellaceae;Capronia
ASV_2807,ASV_2807,40,0.00260578,Fungi;Ascomycota;Dothideomycetes;Pleosporales;Phaeosphaeriaceae;Paraphoma;Paraphoma radicina ,Fungi;Ascomycota;Dothideomycetes;Pleosporales;Phaeosphaeriaceae;Paraphoma
ASV_2808,ASV_2808,40,0.00260578,Fungi;;;;;;,Fungi;;;;;
ASV_2809,ASV_2809,40,0.00260578,Fungi;Ascomycota;Dothideomycetes;Pleosporales;Didymosphaeriaceae;Tremateia;Tremateia chromolaenae ,Fungi;Ascomycota;Dothideomycetes;Pleosporales;Didymosphaeriaceae;Tremateia
ASV_2810,ASV_2810,40,0.00260578,Fungi;Basidiomycota;Tremellomycetes;Cystofilobasidiales;Mrakiaceae;Udeniomyces;Udeniomyces pyricola ,Fungi;Basidiomycota;Tremellomycetes;Cystofilobasidiales;Mrakiaceae;Udeniomyces
ASV_2811,ASV_2811,40,0.00260578,Fungi;Ascomycota;Sordariomycetes;Glomerellales;Glomerellaceae;Colletotrichum;,Fungi;Ascomycota;Sordariomycetes;Glomerellales;Glomerellaceae;Colletotrichum
ASV_2812,ASV_2812,40,0.00260578,Fungi;Ascomycota;Leotiomycetes;Helotiales;Myxotrichaceae;Oidiodendron;Oidiodendron eucalypti ,Fungi;Ascomycota;Leotiomycetes;Helotiales;Myxotrichaceae;Oidiodendron
ASV_2813,ASV_2813,40,0.00260578,Fungi;Ascomycota;Eurotiomycetes;Eurotiales;Aspergillaceae;;,Fungi;Ascomycota;Eurotiomycetes;Eurotiales;Aspergillaceae;
ASV_2814,ASV_2814,40,0.00260578,Fungi;Basidiomycota;Tremellomycetes;Tremellales;;;,Fungi;Basidiomycota;Tremellomycetes;Tremellales;;
ASV_2816,ASV_2816,40,0.00260578,Fungi;Basidiomycota;Agaricomycetes;Agaricales;Pleurotaceae;Hohenbuehelia;Hohenbuehelia petaloides ,Fungi;Basidiomycota;Agaricomycetes;Agaricales;Pleurotaceae;Hohenbuehelia
ASV_2817,ASV_2817,40,0.00260578,Fungi;Ascomycota;Sordariomycetes;Hypocreales;Nectriaceae;Bisifusarium;,Fungi;Ascomycota;Sordariomycetes;Hypocreales;Nectriaceae;Bisifusarium
ASV_2819,ASV_2819,39,0.002540636,Fungi;;;;;;,Fungi;;;;;
ASV_2820,ASV_2820,39,0.002540636,Fungi;Ascomycota;Sordariomycetes;Sordariales;;;,Fungi;Ascomycota;Sordariomycetes;Sordariales;;
ASV_2821,ASV_2821,39,0.002540636,Fungi;Basidiomycota;Ustilaginomycetes;Ustilaginales;Ustilaginaceae;Pseudozyma;Pseudozyma pruni ,Fungi;Basidiomycota;Ustilaginomycetes;Ustilaginales;Ustilaginaceae;Pseudozyma
ASV_2822,ASV_2822,39,0.002540636,Fungi;Ascomycota;Sordariomycetes;Hypocreales;Nectriaceae;Fusarium;,Fungi;Ascomycota;Sordariomycetes;Hypocreales;Nectriaceae;Fusarium
ASV_2823,ASV_2823,39,0.002540636,Fungi;Basidiomycota;Malasseziomycetes;Malasseziales;Malasseziaceae;Malassezia;Malassezia dermatis ,Fungi;Basidiomycota;Malasseziomycetes;Malasseziales;Malasseziaceae;Malassezia
ASV_2824,ASV_2824,39,0.002540636,Fungi;Rozellomycota;;;;;,Fungi;Rozellomycota;;;;
ASV_2825,ASV_2825,39,0.002540636,Fungi;Ascomycota;Sordariomycetes;Sordariales;;;,Fungi;Ascomycota;Sordariomycetes;Sordariales;;
ASV_2826,ASV_2826,39,0.002540636,Fungi;Ascomycota;Dothideomycetes;Mycosphaerellales;Extremaceae;;,Fungi;Ascomycota;Dothideomycetes;Mycosphaerellales;Extremaceae;
ASV_2827,ASV_2827,39,0.002540636,Fungi;Ascomycota;Eurotiomycetes;Eurotiales;Aspergillaceae;Talaromyces;,Fungi;Ascomycota;Eurotiomycetes;Eurotiales;Aspergillaceae;Talaromyces
ASV_2829,ASV_2829,38,0.002475491,Fungi;Ascomycota;Dothideomycetes;Capnodiales;Neodevriesiaceae;;,Fungi;Ascomycota;Dothideomycetes;Capnodiales;Neodevriesiaceae;
ASV_2830,ASV_2830,38,0.002475491,Fungi;Ascomycota;Eurotiomycetes;Chaetothyriales;Herpotrichiellaceae;Rhinocladiella;,Fungi;Ascomycota;Eurotiomycetes;Chaetothyriales;Herpotrichiellaceae;Rhinocladiella
ASV_2832,ASV_2832,38,0.002475491,Fungi;Basidiomycota;Microbotryomycetes;;Chrysozymaceae;Oberwinklerozyma;Oberwinklerozyma silvestris ,Fungi;Basidiomycota;Microbotryomycetes;;Chrysozymaceae;Oberwinklerozyma
ASV_2834,ASV_2834,38,0.002475491,Fungi;Basidiomycota;Cystobasidiomycetes;Cystobasidiales;Cystobasidiaceae;Cystobasidium;Cystobasidium minuta ,Fungi;Basidiomycota;Cystobasidiomycetes;Cystobasidiales;Cystobasidiaceae;Cystobasidium
ASV_2837,ASV_2837,38,0.002475491,Fungi;;;;;;,Fungi;;;;;
ASV_2838,ASV_2838,38,0.002475491,Fungi;;;;;;,Fungi;;;;;
ASV_2839,ASV_2839,38,0.002475491,Fungi;Ascomycota;Dothideomycetes;Pleosporales;;;,Fungi;Ascomycota;Dothideomycetes;Pleosporales;;
ASV_2840,ASV_2840,38,0.002475491,Fungi;Basidiomycota;Agaricomycetes;Auriculariales;;;,Fungi;Basidiomycota;Agaricomycetes;Auriculariales;;
ASV_2841,ASV_2841,37,0.002410347,Fungi;Ascomycota;;;;;,Fungi;Ascomycota;;;;
ASV_2842,ASV_2842,37,0.002410347,Fungi;Ascomycota;Leotiomycetes;Helotiales;;;,Fungi;Ascomycota;Leotiomycetes;Helotiales;;
ASV_2843,ASV_2843,37,0.002410347,Fungi;Ascomycota;Leotiomycetes;Helotiales;Hyaloscyphaceae;Microscypha;,Fungi;Ascomycota;Leotiomycetes;Helotiales;Hyaloscyphaceae;Microscypha
ASV_2844,ASV_2844,37,0.002410347,Fungi;Rozellomycota;;;;;,Fungi;Rozellomycota;;;;
ASV_2846,ASV_2846,37,0.002410347,Fungi;Basidiomycota;Agaricomycetes;Gomphales;Gomphaceae;Phaeoclavulina;,Fungi;Basidiomycota;Agaricomycetes;Gomphales;Gomphaceae;Phaeoclavulina
ASV_2847,ASV_2847,37,0.002410347,Fungi;Basidiomycota;Tremellomycetes;Cystofilobasidiales;Cystofilobasidiaceae;Cystofilobasidium;Cystofilobasidium macerans ,Fungi;Basidiomycota;Tremellomycetes;Cystofilobasidiales;Cystofilobasidiaceae;Cystofilobasidium
ASV_2848,ASV_2848,37,0.002410347,Fungi;Ascomycota;Eurotiomycetes;Chaetothyriales;Herpotrichiellaceae;Rhinocladiella;,Fungi;Ascomycota;Eurotiomycetes;Chaetothyriales;Herpotrichiellaceae;Rhinocladiella
ASV_2849,ASV_2849,37,0.002410347,Fungi;Ascomycota;Sordariomycetes;Hypocreales;;;,Fungi;Ascomycota;Sordariomycetes;Hypocreales;;
ASV_2850,ASV_2850,37,0.002410347,Fungi;Basidiomycota;Agaricomycetes;Cantharellales;Ceratobasidiaceae;Ceratobasidium;,Fungi;Basidiomycota;Agaricomycetes;Cantharellales;Ceratobasidiaceae;Ceratobasidium
ASV_2851,ASV_2851,37,0.002410347,Fungi;Ascomycota;Dothideomycetes;Pleosporales;Stagonospora;Stagonospora pseudovitensis ;,Fungi;Ascomycota;Dothideomycetes;Pleosporales;Stagonospora;Stagonospora pseudovitensis 
ASV_2852,ASV_2852,37,0.002410347,Fungi;Basidiomycota;Agaricomycetes;Agaricales;Clavariaceae;Clavulinopsis;,Fungi;Basidiomycota;Agaricomycetes;Agaricales;Clavariaceae;Clavulinopsis
ASV_2853,ASV_2853,37,0.002410347,Fungi;Ascomycota;Eurotiomycetes;Chaetothyriales;Trichomeriaceae;Knufia;,Fungi;Ascomycota;Eurotiomycetes;Chaetothyriales;Trichomeriaceae;Knufia
ASV_2854,ASV_2854,37,0.002410347,Fungi;Ascomycota;Dothideomycetes;Pleosporales;Phaeosphaeriaceae;Phaeosphaeria;,Fungi;Ascomycota;Dothideomycetes;Pleosporales;Phaeosphaeriaceae;Phaeosphaeria
ASV_2855,ASV_2855,37,0.002410347,Fungi;Ascomycota;Pezizomycetes;Pezizales;;Coprotus;,Fungi;Ascomycota;Pezizomycetes;Pezizales;;Coprotus
ASV_2856,ASV_2856,37,0.002410347,Fungi;Basidiomycota;Agaricomycetes;Boletales;Rhizopogonaceae;Rhizopogon;Rhizopogon occidentalis ,Fungi;Basidiomycota;Agaricomycetes;Boletales;Rhizopogonaceae;Rhizopogon
ASV_2857,ASV_2857,37,0.002410347,Fungi;Basidiomycota;Cystobasidiomycetes;;Symmetrosporaceae;Symmetrospora;Symmetrospora oryzicola ,Fungi;Basidiomycota;Cystobasidiomycetes;;Symmetrosporaceae;Symmetrospora
ASV_2858,ASV_2858,37,0.002410347,Fungi;Basidiomycota;Agaricomycetes;Agaricales;Pterulaceae;Pterula;,Fungi;Basidiomycota;Agaricomycetes;Agaricales;Pterulaceae;Pterula
ASV_2859,ASV_2859,37,0.002410347,Fungi;Ascomycota;;;;;,Fungi;Ascomycota;;;;
ASV_2861,ASV_2861,37,0.002410347,Fungi;Ascomycota;Sordariomycetes;Conioscyphales;Conioscyphaceae;Conioscypha;Conioscypha varia ,Fungi;Ascomycota;Sordariomycetes;Conioscyphales;Conioscyphaceae;Conioscypha
ASV_2862,ASV_2862,37,0.002410347,Fungi;Basidiomycota;Agaricomycetes;Agaricales;Agaricaceae;Agaricus;Agaricus devoniensis ,Fungi;Basidiomycota;Agaricomycetes;Agaricales;Agaricaceae;Agaricus
ASV_2863,ASV_2863,36,0.002345202,Fungi;Ascomycota;Dothideomycetes;Capnodiales;Neodevriesiaceae;;,Fungi;Ascomycota;Dothideomycetes;Capnodiales;Neodevriesiaceae;
ASV_2865,ASV_2865,36,0.002345202,Fungi;Ascomycota;Dothideomycetes;Capnodiales;;;,Fungi;Ascomycota;Dothideomycetes;Capnodiales;;
ASV_2866,ASV_2866,36,0.002345202,Fungi;Ascomycota;;;;;,Fungi;Ascomycota;;;;
ASV_2867,ASV_2867,36,0.002345202,Fungi;Ascomycota;Eurotiomycetes;Chaetothyriales;Herpotrichiellaceae;Coniosporium;,Fungi;Ascomycota;Eurotiomycetes;Chaetothyriales;Herpotrichiellaceae;Coniosporium
ASV_2868,ASV_2868,36,0.002345202,Fungi;Ascomycota;Saccharomycetes;Saccharomycetales;Saccharomycodaceae;Hanseniaspora;Hanseniaspora valbyensis ,Fungi;Ascomycota;Saccharomycetes;Saccharomycetales;Saccharomycodaceae;Hanseniaspora
ASV_2869,ASV_2869,36,0.002345202,Fungi;Ascomycota;Sordariomycetes;Hypocreales;Nectriaceae;Bisifusarium;,Fungi;Ascomycota;Sordariomycetes;Hypocreales;Nectriaceae;Bisifusarium
ASV_2870,ASV_2870,36,0.002345202,Fungi;Ascomycota;Eurotiomycetes;Aspergillaceae;Penicillium;;,Fungi;Ascomycota;Eurotiomycetes;Aspergillaceae;Penicillium;
ASV_2872,ASV_2872,36,0.002345202,Fungi;Ascomycota;Leotiomycetes;Helotiales;;;,Fungi;Ascomycota;Leotiomycetes;Helotiales;;
ASV_2873,ASV_2873,36,0.002345202,Fungi;Ascomycota;Leotiomycetes;Helotiales;Ploettnerulaceae;Cadophora;Cadophora constrictospora ,Fungi;Ascomycota;Leotiomycetes;Helotiales;Ploettnerulaceae;Cadophora
ASV_2874,ASV_2874,36,0.002345202,Fungi;Ascomycota;Dothideomycetes;Mycosphaerellales;Teratosphaeriaceae;Penidiellomyces;Penidiellomyces aggregatus ,Fungi;Ascomycota;Dothideomycetes;Mycosphaerellales;Teratosphaeriaceae;Penidiellomyces
ASV_2875,ASV_2875,36,0.002345202,Fungi;Chytridiomycota;Spizellomycetes;Spizellomycetales;;;,Fungi;Chytridiomycota;Spizellomycetes;Spizellomycetales;;
ASV_2876,ASV_2876,36,0.002345202,Fungi;Ascomycota;Dothideomycetes;Pleosporales;Pleosporaceae;Alternaria;Alternaria rosae ,Fungi;Ascomycota;Dothideomycetes;Pleosporales;Pleosporaceae;Alternaria
ASV_2878,ASV_2878,36,0.002345202,Fungi;Basidiomycota;Malasseziomycetes;Malasseziales;Malasseziaceae;Malassezia;Malassezia restricta ,Fungi;Basidiomycota;Malasseziomycetes;Malasseziales;Malasseziaceae;Malassezia
ASV_2879,ASV_2879,36,0.002345202,Fungi;Ascomycota;Eurotiomycetes;Chaetothyriales;Herpotrichiellaceae;Cladophialophora;,Fungi;Ascomycota;Eurotiomycetes;Chaetothyriales;Herpotrichiellaceae;Cladophialophora
ASV_2880,ASV_2880,36,0.002345202,Fungi;Basidiomycota;Malasseziomycetes;Malasseziales;Malasseziaceae;Malassezia;Malassezia restricta ,Fungi;Basidiomycota;Malasseziomycetes;Malasseziales;Malasseziaceae;Malassezia
ASV_2881,ASV_2881,36,0.002345202,Fungi;Ascomycota;Leotiomycetes;Helotiales;;;,Fungi;Ascomycota;Leotiomycetes;Helotiales;;
ASV_2883,ASV_2883,35,0.002280058,Fungi;Ascomycota;Dothideomycetes;;;;,Fungi;Ascomycota;Dothideomycetes;;;
ASV_2884,ASV_2884,35,0.002280058,Fungi;Basidiomycota;Agaricomycetes;Agaricales;Hymenogastraceae;Gymnopilus;,Fungi;Basidiomycota;Agaricomycetes;Agaricales;Hymenogastraceae;Gymnopilus
ASV_2885,ASV_2885,35,0.002280058,Fungi;Ascomycota;Sordariomycetes;Sordariales;Lasiosphaeriaceae;Schizothecium;,Fungi;Ascomycota;Sordariomycetes;Sordariales;Lasiosphaeriaceae;Schizothecium
ASV_2886,ASV_2886,35,0.002280058,Fungi;Basidiomycota;Agaricomycetes;Trechisporales;;;,Fungi;Basidiomycota;Agaricomycetes;Trechisporales;;
ASV_2887,ASV_2887,35,0.002280058,Fungi;;;;;;,Fungi;;;;;
ASV_2890,ASV_2890,35,0.002280058,Fungi;Ascomycota;Sordariomycetes;Hypocreales;;;,Fungi;Ascomycota;Sordariomycetes;Hypocreales;;
ASV_2891,ASV_2891,34,0.002214913,Fungi;Basidiomycota;Agaricomycetes;Cantharellales;Ceratobasidiaceae;Ceratobasidium;,Fungi;Basidiomycota;Agaricomycetes;Cantharellales;Ceratobasidiaceae;Ceratobasidium
ASV_2892,ASV_2892,34,0.002214913,Fungi;Basidiomycota;Agaricomycetes;Agaricales;Marasmiaceae;Marasmius;Marasmius plicatulus ,Fungi;Basidiomycota;Agaricomycetes;Agaricales;Marasmiaceae;Marasmius
ASV_2893,ASV_2893,34,0.002214913,Fungi;Ascomycota;Dothideomycetes;Pleosporales;Cucurbitariaceae;;,Fungi;Ascomycota;Dothideomycetes;Pleosporales;Cucurbitariaceae;
ASV_2894,ASV_2894,34,0.002214913,Fungi;;;;;;,Fungi;;;;;
ASV_2895,ASV_2895,34,0.002214913,Fungi;Ascomycota;Sordariomycetes;Hypocreales;;;,Fungi;Ascomycota;Sordariomycetes;Hypocreales;;
ASV_2896,ASV_2896,34,0.002214913,Fungi;Ascomycota;Leotiomycetes;Helotiales;Ploettnerulaceae;Cadophora;,Fungi;Ascomycota;Leotiomycetes;Helotiales;Ploettnerulaceae;Cadophora
ASV_2897,ASV_2897,34,0.002214913,Fungi;Ascomycota;Dothideomycetes;Mytilinidales;Kirschsteiniotheliaceae;Taeniolella;,Fungi;Ascomycota;Dothideomycetes;Mytilinidales;Kirschsteiniotheliaceae;Taeniolella
ASV_2898,ASV_2898,34,0.002214913,Fungi;Basidiomycota;Agaricomycetes;Sebacinales;Serendipitaceae;Serendipita;,Fungi;Basidiomycota;Agaricomycetes;Sebacinales;Serendipitaceae;Serendipita
ASV_2899,ASV_2899,34,0.002214913,Fungi;Ascomycota;Sordariomycetes;Sordariales;;;,Fungi;Ascomycota;Sordariomycetes;Sordariales;;
ASV_2900,ASV_2900,34,0.002214913,Fungi;Basidiomycota;Agaricomycetes;Agaricales;Agaricaceae;Agaricus;Agaricus devoniensis ,Fungi;Basidiomycota;Agaricomycetes;Agaricales;Agaricaceae;Agaricus
ASV_2904,ASV_2904,34,0.002214913,Fungi;Ascomycota;Sordariomycetes;Hypocreales;Stachybotryaceae;;,Fungi;Ascomycota;Sordariomycetes;Hypocreales;Stachybotryaceae;
ASV_2905,ASV_2905,34,0.002214913,Fungi;Basidiomycota;Agaricomycetes;Cantharellales;Ceratobasidiaceae;Ceratobasidium;,Fungi;Basidiomycota;Agaricomycetes;Cantharellales;Ceratobasidiaceae;Ceratobasidium
ASV_2906,ASV_2906,34,0.002214913,Fungi;Ascomycota;Pezizomycetes;Pezizales;Tuberaceae;Tuber;,Fungi;Ascomycota;Pezizomycetes;Pezizales;Tuberaceae;Tuber
ASV_2907,ASV_2907,34,0.002214913,Fungi;Ascomycota;Pezizomycetes;Pezizales;Helvellaceae;Helvella;Helvella lactea ,Fungi;Ascomycota;Pezizomycetes;Pezizales;Helvellaceae;Helvella
ASV_2908,ASV_2908,34,0.002214913,Fungi;Ascomycota;Sordariomycetes;Amphisphaeriales;;;,Fungi;Ascomycota;Sordariomycetes;Amphisphaeriales;;
