"","ASVno","totalcount","Rel.abun","taxonomy","Genera"
"ASV_1102","ASV_1102",240,0.0220397615665128,"Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Rhodanobacteraceae;NA;NA","Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Rhodanobacteraceae;NA"
"ASV_1105","ASV_1105",239,0.0219479292266523,"Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;NA;NA","Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;NA"
"ASV_1106","ASV_1106",239,0.0219479292266523,"Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Methylobacterium-Methylorubrum;komagatae","Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Methylobacterium-Methylorubrum"
"ASV_1107","ASV_1107",238,0.0218560968867918,"Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Promicromonosporaceae;Cellulosimicrobium;NA","Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Promicromonosporaceae;Cellulosimicrobium"
"ASV_1109","ASV_1109",238,0.0218560968867918,"Bacteria;Deinococcota;Deinococci;Deinococcales;Trueperaceae;Truepera;NA","Bacteria;Deinococcota;Deinococci;Deinococcales;Trueperaceae;Truepera"
"ASV_1110","ASV_1110",238,0.0218560968867918,"Bacteria;Actinobacteriota;Actinobacteria;Frankiales;Frankiaceae;Jatrophihabitans;NA","Bacteria;Actinobacteriota;Actinobacteria;Frankiales;Frankiaceae;Jatrophihabitans"
"ASV_1111","ASV_1111",238,0.0218560968867918,"Bacteria;Proteobacteria;Alphaproteobacteria;Azospirillales;Azospirillaceae;Niveispirillum;NA","Bacteria;Proteobacteria;Alphaproteobacteria;Azospirillales;Azospirillaceae;Niveispirillum"
"ASV_1112","ASV_1112",237,0.0217642645469314,"Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Pseudaminobacter;NA","Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Pseudaminobacter"
"ASV_1113","ASV_1113",237,0.0217642645469314,"Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;NA","Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas"
"ASV_1115","ASV_1115",237,0.0217642645469314,"Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter;boissieri","Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter"
"ASV_1117","ASV_1117",236,0.0216724322070709,"Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Blautia;NA","Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Blautia"
"ASV_1118","ASV_1118",236,0.0216724322070709,"Bacteria;Actinobacteriota;Actinobacteria;Frankiales;Geodermatophilaceae;NA;NA","Bacteria;Actinobacteriota;Actinobacteria;Frankiales;Geodermatophilaceae;NA"
"ASV_1119","ASV_1119",236,0.0216724322070709,"Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;NA;NA","Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;NA"
"ASV_1121","ASV_1121",236,0.0216724322070709,"Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales;Nocardioidaceae;Aeromicrobium;NA","Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales;Nocardioidaceae;Aeromicrobium"
"ASV_391","ASV_391",235,0.0215805998672104,"Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;helveticus","Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus"
"ASV_822","ASV_822",235,0.0215805998672104,"Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Methylobacterium-Methylorubrum;komagatae","Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Methylobacterium-Methylorubrum"
"ASV_1122","ASV_1122",235,0.0215805998672104,"Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Methylorosula;NA","Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Methylorosula"
"ASV_1123","ASV_1123",235,0.0215805998672104,"Bacteria;Planctomycetota;Planctomycetes;Gemmatales;Gemmataceae;NA;NA","Bacteria;Planctomycetota;Planctomycetes;Gemmatales;Gemmataceae;NA"
"ASV_1124","ASV_1124",234,0.02148876752735,"Bacteria;Proteobacteria;Alphaproteobacteria;Micropepsales;Micropepsaceae;NA;NA","Bacteria;Proteobacteria;Alphaproteobacteria;Micropepsales;Micropepsaceae;NA"
"ASV_1125","ASV_1125",234,0.02148876752735,"Bacteria;Firmicutes;Bacilli;Staphylococcales;Staphylococcaceae;Staphylococcus;NA","Bacteria;Firmicutes;Bacilli;Staphylococcales;Staphylococcaceae;Staphylococcus"
"ASV_1126","ASV_1126",234,0.02148876752735,"Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Microscillaceae;NA;NA","Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Microscillaceae;NA"
"ASV_1015","ASV_1015",233,0.0213969351874895,"Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Microbacteriaceae;Leifsonia;NA","Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Microbacteriaceae;Leifsonia"
"ASV_1127","ASV_1127",233,0.0213969351874895,"Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Fusobacteriaceae;Fusobacterium;NA","Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Fusobacteriaceae;Fusobacterium"
"ASV_1128","ASV_1128",233,0.0213969351874895,"Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella_7;melaninogenica","Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella_7"
"ASV_982","ASV_982",232,0.021305102847629,"Bacteria;Actinobacteriota;Thermoleophilia;Solirubrobacterales;Solirubrobacteraceae;Solirubrobacter;NA","Bacteria;Actinobacteriota;Thermoleophilia;Solirubrobacterales;Solirubrobacteraceae;Solirubrobacter"
"ASV_1131","ASV_1131",232,0.021305102847629,"Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter;boissieri","Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter"
"ASV_1134","ASV_1134",230,0.0211214381679081,"Bacteria;Gemmatimonadota;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae;NA;NA","Bacteria;Gemmatimonadota;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae;NA"
"ASV_1135","ASV_1135",230,0.0211214381679081,"Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia-Caballeronia-Paraburkholderia;NA","Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia-Caballeronia-Paraburkholderia"
"ASV_1138","ASV_1138",230,0.0211214381679081,"Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae;NA;NA","Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae;NA"
"ASV_1139","ASV_1139",230,0.0211214381679081,"Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Pantoea;NA","Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Pantoea"
"ASV_844","ASV_844",229,0.0210296058280476,"Bacteria;Actinobacteriota;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;pratensis","Bacteria;Actinobacteriota;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces"
"ASV_1140","ASV_1140",229,0.0210296058280476,"Bacteria;Actinobacteriota;Actinobacteria;Frankiales;Acidothermaceae;Acidothermus;NA","Bacteria;Actinobacteriota;Actinobacteria;Frankiales;Acidothermaceae;Acidothermus"
"ASV_1142","ASV_1142",229,0.0210296058280476,"Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;1174-901-12;NA","Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;1174-901-12"
"ASV_1143","ASV_1143",229,0.0210296058280476,"Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;NA;NA","Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;NA"
"ASV_1144","ASV_1144",229,0.0210296058280476,"Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;NA;NA","Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;NA"
"ASV_1145","ASV_1145",228,0.0209377734881871,"Bacteria;Actinobacteriota;Actinobacteria;Streptomycetales;Streptomycetaceae;NA;NA","Bacteria;Actinobacteriota;Actinobacteria;Streptomycetales;Streptomycetaceae;NA"
"ASV_1146","ASV_1146",228,0.0209377734881871,"Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Aquabacterium;NA","Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Aquabacterium"
"ASV_1149","ASV_1149",228,0.0209377734881871,"Bacteria;Actinobacteriota;Actinobacteria;Nitriliruptorales;Nitriliruptoraceae;Egicoccus;NA","Bacteria;Actinobacteriota;Actinobacteria;Nitriliruptorales;Nitriliruptoraceae;Egicoccus"
"ASV_1150","ASV_1150",228,0.0209377734881871,"Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;NA;NA","Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;NA"
"ASV_1152","ASV_1152",227,0.0208459411483267,"Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;env.OPS 17;NA;NA","Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;env.OPS 17;NA"
"ASV_1153","ASV_1153",227,0.0208459411483267,"Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;NA","Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas"
"ASV_1155","ASV_1155",227,0.0208459411483267,"Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;paucimobilis","Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas"
"ASV_1156","ASV_1156",227,0.0208459411483267,"Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Rubritepida;NA","Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Rubritepida"
"ASV_692","ASV_692",226,0.0207541088084662,"Bacteria;Firmicutes;Bacilli;Bacillales;Planococcaceae;Planococcus;maritimus","Bacteria;Firmicutes;Bacilli;Bacillales;Planococcaceae;Planococcus"
"ASV_1157","ASV_1157",226,0.0207541088084662,"Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Hydrogenophilaceae;Tepidiphilus;NA","Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Hydrogenophilaceae;Tepidiphilus"
"ASV_1158","ASV_1158",226,0.0207541088084662,"Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia-Caballeronia-Paraburkholderia;NA","Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia-Caballeronia-Paraburkholderia"
"ASV_1163","ASV_1163",226,0.0207541088084662,"Bacteria;Actinobacteriota;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;Amycolatopsis;saalfeldensis","Bacteria;Actinobacteriota;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;Amycolatopsis"
"ASV_1164","ASV_1164",225,0.0206622764686057,"Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Xanthobacteraceae;NA;NA","Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Xanthobacteraceae;NA"
"ASV_1165","ASV_1165",225,0.0206622764686057,"Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Oxalobacteraceae;Massilia;oculi","Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Oxalobacteraceae;Massilia"
"ASV_1166","ASV_1166",225,0.0206622764686057,"Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae;Segetibacter;NA","Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae;Segetibacter"
"ASV_1168","ASV_1168",224,0.0205704441287453,"Bacteria;Verrucomicrobiota;Verrucomicrobiae;Chthoniobacterales;Chthoniobacteraceae;Chthoniobacter;NA","Bacteria;Verrucomicrobiota;Verrucomicrobiae;Chthoniobacterales;Chthoniobacteraceae;Chthoniobacter"
"ASV_1169","ASV_1169",224,0.0205704441287453,"Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella_7;melaninogenica","Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella_7"
"ASV_1170","ASV_1170",224,0.0205704441287453,"Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;paucimobilis","Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas"
"ASV_1171","ASV_1171",224,0.0205704441287453,"Bacteria;Deferribacterota;Deferribacteres;Deferribacterales;Deferribacteraceae;Calditerrivibrio;nitroreducens","Bacteria;Deferribacterota;Deferribacteres;Deferribacterales;Deferribacteraceae;Calditerrivibrio"
"ASV_1173","ASV_1173",223,0.0204786117888848,"Bacteria;Actinobacteriota;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;NA","Bacteria;Actinobacteriota;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces"
"ASV_1174","ASV_1174",223,0.0204786117888848,"Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia-Caballeronia-Paraburkholderia;NA","Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia-Caballeronia-Paraburkholderia"
"ASV_1175","ASV_1175",223,0.0204786117888848,"Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;NA","Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus"
"ASV_1177","ASV_1177",223,0.0204786117888848,"Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;NA;NA","Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;NA"
"ASV_1179","ASV_1179",222,0.0203867794490243,"Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;astaxanthinifaciens","Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas"
"ASV_1180","ASV_1180",222,0.0203867794490243,"Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia-Caballeronia-Paraburkholderia;tropica","Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia-Caballeronia-Paraburkholderia"
"ASV_1181","ASV_1181",222,0.0203867794490243,"Bacteria;Acidobacteriota;Acidobacteriae;Acidobacteriales;Acidobacteriaceae (Subgroup 1);Occallatibacter;NA","Bacteria;Acidobacteriota;Acidobacteriae;Acidobacteriales;Acidobacteriaceae (Subgroup 1);Occallatibacter"
"ASV_1182","ASV_1182",221,0.0202949471091639,"Bacteria;Firmicutes;Bacilli;Thermicanales;Thermicanaceae;Thermicanus;NA","Bacteria;Firmicutes;Bacilli;Thermicanales;Thermicanaceae;Thermicanus"
"ASV_1183","ASV_1183",221,0.0202949471091639,"Bacteria;Actinobacteriota;Thermoleophilia;Solirubrobacterales;Solirubrobacteraceae;NA;NA","Bacteria;Actinobacteriota;Thermoleophilia;Solirubrobacterales;Solirubrobacteraceae;NA"
"ASV_1184","ASV_1184",221,0.0202949471091639,"Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Arenimonas;NA","Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Arenimonas"
"ASV_1185","ASV_1185",221,0.0202949471091639,"Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Gluconobacter;frateurii","Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Gluconobacter"
"ASV_1186","ASV_1186",221,0.0202949471091639,"Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Neokomagataea;NA","Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Neokomagataea"
"ASV_1188","ASV_1188",221,0.0202949471091639,"Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;paucimobilis","Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas"
"ASV_1189","ASV_1189",220,0.0202031147693034,"Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter;boissieri","Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter"
"ASV_1190","ASV_1190",220,0.0202031147693034,"Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Hymenobacteraceae;Adhaeribacter;NA","Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Hymenobacteraceae;Adhaeribacter"
"ASV_1191","ASV_1191",220,0.0202031147693034,"Bacteria;Gemmatimonadota;Longimicrobia;Longimicrobiales;Longimicrobiaceae;NA;NA","Bacteria;Gemmatimonadota;Longimicrobia;Longimicrobiales;Longimicrobiaceae;NA"
"ASV_1193","ASV_1193",220,0.0202031147693034,"Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Psychrobacter;cryohalolentis","Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Psychrobacter"
"ASV_1194","ASV_1194",220,0.0202031147693034,"Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;paucimobilis","Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas"
"ASV_1195","ASV_1195",220,0.0202031147693034,"Bacteria;Firmicutes;Bacilli;Lactobacillales;Aerococcaceae;Eremococcus;NA","Bacteria;Firmicutes;Bacilli;Lactobacillales;Aerococcaceae;Eremococcus"
"ASV_1196","ASV_1196",220,0.0202031147693034,"Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;1174-901-12;NA","Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;1174-901-12"
"ASV_933","ASV_933",219,0.0201112824294429,"Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Nitrosomonadaceae;Nitrosospira;NA","Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Nitrosomonadaceae;Nitrosospira"
"ASV_1197","ASV_1197",219,0.0201112824294429,"Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Ellin6055;NA","Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Ellin6055"
"ASV_1198","ASV_1198",219,0.0201112824294429,"Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Craurococcus-Caldovatus;NA","Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Craurococcus-Caldovatus"
"ASV_1199","ASV_1199",219,0.0201112824294429,"Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae;Arachidicoccus;NA","Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae;Arachidicoccus"
"ASV_1200","ASV_1200",219,0.0201112824294429,"Bacteria;Planctomycetota;Planctomycetes;Pirellulales;Pirellulaceae;NA;NA","Bacteria;Planctomycetota;Planctomycetes;Pirellulales;Pirellulaceae;NA"
"ASV_1202","ASV_1202",218,0.0200194500895824,"Bacteria;Verrucomicrobiota;Chlamydiae;Chlamydiales;Parachlamydiaceae;Candidatus Protochlamydia;NA","Bacteria;Verrucomicrobiota;Chlamydiae;Chlamydiales;Parachlamydiaceae;Candidatus Protochlamydia"
"ASV_1203","ASV_1203",218,0.0200194500895824,"Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter;boissieri","Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter"
"ASV_1204","ASV_1204",218,0.0200194500895824,"Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;NA","Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas"
"ASV_1205","ASV_1205",218,0.0200194500895824,"Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales;Nocardioidaceae;Nocardioides;NA","Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales;Nocardioidaceae;Nocardioides"
"ASV_1208","ASV_1208",218,0.0200194500895824,"Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter;NA","Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter"
"ASV_1209","ASV_1209",217,0.019927617749722,"Bacteria;Verrucomicrobiota;Verrucomicrobiae;Chthoniobacterales;Chthoniobacteraceae;Chthoniobacter;NA","Bacteria;Verrucomicrobiota;Verrucomicrobiae;Chthoniobacterales;Chthoniobacteraceae;Chthoniobacter"
"ASV_1212","ASV_1212",216,0.0198357854098615,"Bacteria;Proteobacteria;Gammaproteobacteria;Salinisphaerales;Solimonadaceae;Nevskia;ramosa","Bacteria;Proteobacteria;Gammaproteobacteria;Salinisphaerales;Solimonadaceae;Nevskia"
"ASV_1213","ASV_1213",216,0.0198357854098615,"Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;NA;NA","Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;NA"
"ASV_1214","ASV_1214",216,0.0198357854098615,"Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Stenotrophomonas;rhizophila","Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Stenotrophomonas"
"ASV_1215","ASV_1215",216,0.0198357854098615,"Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Promicromonosporaceae;Cellulosimicrobium;cellulans","Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Promicromonosporaceae;Cellulosimicrobium"
"ASV_1216","ASV_1216",216,0.0198357854098615,"Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Hyphomonadaceae;Hirschia;NA","Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Hyphomonadaceae;Hirschia"
"ASV_1217","ASV_1217",215,0.019743953070001,"Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Variovorax;NA","Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Variovorax"
"ASV_1219","ASV_1219",215,0.019743953070001,"Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;paucimobilis","Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas"
"ASV_1220","ASV_1220",215,0.019743953070001,"Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Neisseriaceae;Neisseria;NA","Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Neisseriaceae;Neisseria"
"ASV_1221","ASV_1221",215,0.019743953070001,"Bacteria;Myxococcota;Myxococcia;Myxococcales;Myxococcaceae;P3OB-42;NA","Bacteria;Myxococcota;Myxococcia;Myxococcales;Myxococcaceae;P3OB-42"
"ASV_1020","ASV_1020",214,0.0196521207301406,"Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter;johnsonii","Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter"
"ASV_1222","ASV_1222",214,0.0196521207301406,"Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Qipengyuania;NA","Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Qipengyuania"
"ASV_1223","ASV_1223",214,0.0196521207301406,"Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Halomonadaceae;Halomonas;NA","Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Halomonadaceae;Halomonas"
"ASV_1224","ASV_1224",214,0.0196521207301406,"Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae;Ferruginibacter;NA","Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae;Ferruginibacter"
"ASV_1227","ASV_1227",214,0.0196521207301406,"Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Anaerovoracaceae;[Eubacterium] nodatum group;infirmum","Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Anaerovoracaceae;[Eubacterium] nodatum group"
"ASV_1228","ASV_1228",214,0.0196521207301406,"Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium;NA","Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium"
"ASV_1229","ASV_1229",213,0.0195602883902801,"Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Oxalobacteraceae;Oxalicibacterium;NA","Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Oxalobacteraceae;Oxalicibacterium"
"ASV_1230","ASV_1230",213,0.0195602883902801,"Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae;Flavitalea;NA","Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae;Flavitalea"
"ASV_1231","ASV_1231",212,0.0194684560504196,"Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Spirosomaceae;Spirosoma;NA","Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Spirosomaceae;Spirosoma"
"ASV_1232","ASV_1232",212,0.0194684560504196,"Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Tsukamurellaceae;Tsukamurella;NA","Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Tsukamurellaceae;Tsukamurella"
"ASV_1234","ASV_1234",212,0.0194684560504196,"Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae;Terrimonas;NA","Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae;Terrimonas"
"ASV_1235","ASV_1235",212,0.0194684560504196,"Bacteria;Gemmatimonadota;Longimicrobia;Longimicrobiales;Longimicrobiaceae;YC-ZSS-LKJ147;NA","Bacteria;Gemmatimonadota;Longimicrobia;Longimicrobiales;Longimicrobiaceae;YC-ZSS-LKJ147"
